Key,Value
0,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29]], 'dispatch_history': [[30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999924, 'final_dispatch': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [1, 1.5, 23.975999999999885, 24, 25, 27.5, 29], 'clearing_price': 23.975999999999885, 'clearing_price_history': [23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 1)}"
1,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29]], 'dispatch_history': [[30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999924, 'final_dispatch': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [1.5015000000000462, 1.5, 23.975999999999885, 24, 25, 27.5, 29], 'clearing_price': 23.975999999999885, 'clearing_price_history': [23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 2)}"
2,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0], [689.2799999999966, 674.2799999999966, 322.1399999999983, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29]], 'dispatch_history': [[30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999924, 'final_dispatch': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [1.501500000000064, 1.5, 23.975999999999885, 24, 25, 27.5, 29], 'clearing_price': 23.975999999999885, 'clearing_price_history': [23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 3)}"
3,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29]], 'dispatch_history': [[15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999998, 'final_dispatch': [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [23.976, 1.5, 2.5, 24, 25, 27.5, 29], 'clearing_price': 23.976, 'clearing_price_history': [23.976, 23.976, 23.976, 23.976, 23.976, 23.976, 23.976], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 4)}"
4,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0], [344.64, 674.28, 644.28, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29], [23.976, 1.5, 2.5, 24, 25, 27.5, 29]], 'dispatch_history': [[15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999998, 'final_dispatch': [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [23.976, 1.5, 2.5, 24, 25, 27.5, 29], 'clearing_price': 23.976, 'clearing_price_history': [23.976, 23.976, 23.976, 23.976, 23.976, 23.976, 23.976], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 5)}"
5,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[689.2799999999966, 337.1399999999983, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0], [689.28, 337.14, 644.28, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[2.5024999999998023, 23.975999999999885, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29]], 'dispatch_history': [[30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999998, 'final_dispatch': [30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [2.5024999999998023, 23.976, 2.5, 24, 25, 27.5, 29], 'clearing_price': 23.976, 'clearing_price_history': [23.975999999999885, 23.976, 23.976, 23.976, 23.976, 23.976, 23.976], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (0, 6)}"
6,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0], [344.6399999999983, 674.2799999999966, 644.2799999999966, 0.0, 0.0, 0.0, 0.0]], 'alpha_history': [[23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29]], 'dispatch_history': [[15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 15.983999999999924, 'final_dispatch': [15.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0], 'final_bid': [23.975999999999885, 1.5, 2.5, 24, 25, 27.5, 29], 'clearing_price': 23.975999999999885, 'clearing_price_history': [23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885, 23.975999999999885], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (1, 2)}"
7,"{'init_cost_vector': [1, 1.5, 2.5, 24, 25, 27.5, 29], 'profit_history': [[719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0], [719.2499999999973, 0.0, 674.2499999999973, 14.624999999998636, 0.0, 0.0, 0.0]], 'alpha_history': [[1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29]], 'dispatch_history': [[30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0]], 'iterations': 6, 'PoA': 16.649999999999938, 'final_dispatch': [30.0, 0.0, 30.0, 15.0, 0.0, 0.0, 0.0], 'final_bid': [1, 24.97499999999991, 2.5, 24.97499999999991, 25, 27.5, 29], 'clearing_price': 24.97499999999991, 'clearing_price_history': [24.97499999999991, 24.97499999999991, 24.97499999999991, 24.97499999999991, 24.97499999999991, 24.97499999999991, 24.97499999999991], 'dispatch_ED': [30.0, 30.0, 15.0, 0.0, 0.0, 0.0, 0.0], 'clearing_price_ED': 2.5, 'weight_history': [[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]], 'converged': True, 'not_converged': False, 'owner_indexes': (1, 3)}"
